SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
127,"SOMXWXQ12AC3DFA002",683402,"Wintertime","ARWXHRS1241B9C7A1E",,"",,"Thomas Battenstein",0.0,205.58322,9,0.825,97.976,3,1.0,"Sympathy",0
128,"SOGMXBW12A6D4FB8D7",128198,"Electropop","ARV1P811187FB3CFC6",,"",,"Jupiter Rising",0.0,193.4624,0,0.373,119.979,4,1.0,"They Say (Album)",2007
129,"SOOPUTF12AB018DFAA",818344,"DUMB: 4-track cassette recordings (1987)","ARIU0MA1187B98D36F",,"",,"Dharma Bums",0.0,127.4771,6,0.81,156.968,1,0.0,"Simon's Folly",0
130,"SOFDTRZ12AB018DD11",762520,"The Hit List","ARB4D891187B9954F7",,"",,"Saafir",0.0,234.762,5,0.172,188.886,4,1.0,"Crawl Before You Ball (Album Version)",1999
131,"SOOGNJP12A8C1381AD",293668,"Underneath","ARQOC971187B9910FA",42.73383,"Lansing MI",-84.59334,"The Verve Pipe",0.0,292.8322,9,0.295,133.306,4,0.338,"Medicate Myself",2001
132,"SOFUBCP12A8C13D5EF",117983,"99 Monkeys","AR19SOA1187B98F6E6",40.71455,"New York",-74.00712,"Bob Neuwirth",0.0,241.10975,4,0.965,152.267,3,1.0,"Biding Her Time",1990
133,"SOVZBDR12A6702012E",6949,"Nothing Else Matters","ARTDBI61187FB48479",42.99671,"Grand Rapids MI",-85.59012,"Marvin Sapp",0.0,270.68036,1,0.33,166.275,4,0.845,"More And More  (LP Version)",0
134,"SOPWKSS12AC468E659",735425,"A Tribute to The American Horse","ARSE6YI1187B9B9CD2",30.2676,"Austin",-97.74298,"James Hunter",0.0,188.73424,2,0.862,114.971,4,0.0,"Cowboy Ways",0
135,"SOCCQIQ12A8C13C76B",158078,"Mis Momentos","AR6C8EJ1187FB3F473",," Ubá Minas Gerais",,"Nelson Ned",0.0,211.80036,9,0.519,144.651,4,0.142,"Brasas Vivas",0
136,"SODBMZD12A8C134232",199953,"Mish Mash_ Le Blues European: Musique Slave Et Klezmer","AROI96Z1187B9A5304",,"",,"Mish Mash",0.0,254.32771,2,0.64,152.005,1,0.605,"Kolomeyke",0
137,"SOBUWPY12A8C1446C0",329135,"In this Life","ARIOSKN1257509BCE1",,"",,"Cama",0.0,210.36363,1,0.645,155.074,1,0.0,"In This Life",2009
138,"SORWXUP12A58A79E65",276924,"Best Of Maxi Priest","ARI0PUX1187FB3F215",54.31392,"Great Britain / UK",-2.23218,"Maxi Priest",0.0,301.81832,10,0.683,61.971,1,0.397,"Groovin' In The Midnight",1991
139,"SOJEVZW12A8C133988",193554,"Signify (Special Edition)","ARYO9BU1187B9ADA88",,"",,"Porcupine Tree",0.0,416.80934,6,0.644,124.04,5,0.82,"Waiting",1997
140,"SOOODKC12AB018462F",409813,"Bravo Alayki Rare recording","ARZ507V1187FB4425E",,"",,"Ragheb Alama",0.0,413.36118,7,0.056,191.196,4,0.0,"A'chek Ouyounik (2009 Digital Remaster)",0
141,"SODOLVO12B0B80B2F4",440990,"In Your Honor","AR6XPWV1187B9ADAEB",,"Seattle WA",,"Foo Fighters",0.0,117.002,7,0.458,152.127,4,0.651,"Hell",2005
142,"SOEHWGF12A6D4F8B2B",302176,"Essential R&B Hit Selection","AR6PJ8R1187FB5AD70",,"Barranquilla Colombia",,"Shakira Featuring Wyclef Jean",0.0,217.36444,10,0.805,100.023,4,0.937,"Hips Don't Lie (featuring Wyclef Jean)",0
143,"SOOZLTC12A6D4FBE91",124344,"20 Suosikkia / Rautalankaklassikot / Kolme kitaraa","AR4CG3B1187FB5B861",,"California - SF",,"The Avengers",0.0,122.72281,10,0.0,192.688,4,0.671,"Juoksuhauta-twist (Elämä juoksuhaudoissa)",0
144,"SOOSYMY12AB01888CD",762519,"Talk To Your Daughter","AR7BMMV1187FB5B2D7",39.15093,"Ukiah CA",-123.2079,"Robben Ford",0.0,203.98975,11,0.236,154.322,4,0.0,"I Got Over It (Album Version)",1988
145,"SOPBKEB12A6D4FD777",177029,"American Songbook - Bacharach","AREYIHC1187B99CE0B",,"",,"Brazilian Tropical Orchestra",0.0,192.44363,5,0.084,236.006,4,0.761,"One Less Bell To Answer",0
146,"SOEWQYW12AB0183FDE",517150,"Nha Vitória","AREEMIN11F4C848971",52.1082,"Netherlands",5.32986,"Gil Semedo",0.0,285.36118,11,0.321,150.666,5,1.0,"Festa",0
147,"SOFBQIA12AB0182219",512234,"Gira Me Verás Volver","ARBJSO81187B9BA09B",,"",,"Soda Stereo",0.0,225.12281,11,0.0,175.421,1,0.0,"Te Hacen Falta Vitaminas",1984
148,"SOHDDHR12AB0183552",517488,"Scarcity","ARBGJLS11F4C83D4B9",,"",,"Xmilk",0.0,123.66322,9,0.138,104.153,4,0.072,"Sense And Trick",0
149,"SONWQQX12AC3DF6762",776019,"Fire","ARVNDLR1187B99CA1B",35.30914,"Oklahoma",-98.52102,"Dolce; Oscar G.",0.0,525.16526,11,0.386,127.278,4,0.22,"Fire (Oscar G Space Vocal Mix)",0
150,"SOGXFIF12A58A78CC4",696947,"Hanging On (Premiere Performance Plus Track)","AR5LZJD1187FB4C5E5",35.66693," NC",-80.46935,"Britt Nicole",0.0,204.06812,6,0.606,160.165,4,1.0,"Hanging On (Medium Key Performance Track Without Background Vocals)",0
151,"SOIPNSZ12A8C144128",477268,"Grim Prospects Remixes - Prospects Are Getting Grimmer","AR3WMW01187B9921F7",,"",,"Schizoid",0.0,166.00771,5,0.441,86.091,3,1.0,"Grim Prospects (Version 2 Remix)",0
152,"SOEXSIN12A8C133B0A",281713,"Snowflakes","ARAEX7Y1187FB42D36",,"Severn MD",,"Toni Braxton Featuring Shaggy",0.0,219.01016,0,0.782,149.94,4,0.128,"Christmas In Jamaica",2001
153,"SOTSMNJ12AB018365E",492999,"The Out Sound From Way In!","ARK2G5U1187FB46B34",,"",,"Perrey And Kingsley",0.0,127.9473,0,0.655,135.78,4,0.087,"Gossippo Perpetuo",2001
154,"SOLGRUN12A8C140543",120640,"El Fuego De Dentro","ARTB56G11C8A41569D",,"",,"Sven Tasnadi",0.0,570.90567,7,0.792,122.967,4,1.0,"2190 Dias Contigo",0
155,"SOQCHGV12AC4688FC6",789426,"No Control","AR0GGKI1187FB391D5",,"",,"Eddie",0.0,230.00771,9,0.858,142.024,4,0.966,"No Control",0
156,"SOXCWTT12AC9075756",785362,"Pentagrammaton","ARZEWUR1187FB53DC8",50.45663,"Belgica -- Namur Namur/Ghent East Flanders",4.87137,"Enthroned",0.0,240.74404,2,0.735,135.535,7,0.583,"The Vitalized Shell",2010
157,"SOAFIPD12A8C13A261",298921,"Pianissimo","AR89DTT1187B9A7ED5",37.77916,"California - SF",-122.42005,"Suzanne Ciani",0.0,192.20853,2,0.523,139.189,3,0.418,"Mozart",1989
158,"SOMJPML12A8C13D74E",162273,"Milan Milan","ARTHKKA122BCFCBF58",,"",,"Milan Band",0.0,152.0322,8,0.656,128.598,5,0.197,"Ciao Milan",0
159,"SOCVDYI12AC4687DDB",605167,"Auralux Reggae Showcase","ARJDMBO1187B9AD118",,"",,"Johnny Osbourne",0.0,215.30077,3,0.445,163.445,4,0.015,"Lend Me Your Chopper",2004
160,"SOEVGMZ12A8C1421B5",474726,"Heaven","ARYJSY01187B9B7C65",,"Locust Ridge TN",,"Dolly Parton",0.0,155.21914,7,0.0,114.027,3,1.0,"Letter To Heaven",1971
161,"SOCGURJ12AB0182AEE",364642,"Up Above My Head","AR77FBJ1187FB49D8D",42.33168,"Detroit MI",-83.04792,"Rance Allen Group",0.0,207.12444,7,0.662,111.316,1,0.0,"Heaven is Where The Heart Is",0
162,"SOHTWLT12A8C13CFE1",307651,"Pearl Jam","ARFVYJI1187B9B8E13",47.60356,"Seattle WA",-122.32944,"Pearl Jam",0.0,428.56444,4,0.743,105.994,3,1.0,"Inside Job",2006
163,"SOVQZYP12A8C144692",614890,"Take A Look","ARBM4TC1187FB5CE98",,"Los Angeles CA",,"Natalie Cole",0.0,185.7824,8,0.015,88.489,1,0.249,"Take A Look  (LP Version)",0
164,"SOHHANU12A58A77C66",538734,"Crack The Skye","ARMQHX71187B9890D3",,"Atlanta GA",,"Mastodon",0.0,654.28853,7,0.539,118.433,4,0.802,"The Czar: Usurper/Escape/Martyr/Spiral (Album Version)",2009
165,"SOTHWPG12AB018C90E",767591,"Behind The Blue","ARYXJ5A1187B9B9E56",36.69094,"Jerez De La Frontera (Cádiz)",-6.13487,"Kiril Valeri",0.0,306.72934,11,0.0,96.007,4,0.906,"Bulgarian Dream",0
166,"SOOQHNV12AB0186CD4",554760,"Matumago X Press","ARULHJM1187B997004",,"",,"Word",0.0,229.51138,9,0.457,187.807,4,0.381,"Amalgama",0
167,"SOSGXRU12AAF3B2B07",528941,"The Best of DJ Quik - Da Finale","AROTIMO1187FB532BF",,"Compton CA",,"DJ Quik",0.0,205.58322,7,0.025,181.115,4,0.701,"Born and Raised In Compton",1991
168,"SOFRUDU12A8C13A40C",293622,"RCA Country Legends","AR0X3JJ1187FB3A9A7",,"McLellan FL",,"Hank Locklin",0.0,127.05914,2,0.826,148.357,4,0.097,"We're Gonna Go Fishin'",0
169,"SONXLQQ12AB0184B54",472444,"LOOK (Original Motion Picture Soundtrack)","AR035N21187FB3938E",34.23294,"Earth",-102.4102,"BT",0.0,44.35546,1,0.0,136.164,4,0.68,"Robbers Kill Cop",0
170,"SOKPHVH12AB0187460",763206,"Relax","ARA0H5U1187FB47949",,"",,"2-4 Grooves feat. Reki D.",0.0,203.83302,4,0.648,126.941,4,1.0,"Relax",2009
171,"SOIUGDX12A6D4FDECA",239244,"Joy In Our Hearts - The Gospel Side Of The Jordanaires","AR358YS1187FB44A29",37.20897,"Springfield MO",-93.29156,"The Jordanaires",0.0,176.50893,5,0.526,159.582,3,1.0,"Sweet By And By",0
172,"SOAYYDM12AB01817E6",329967,"Enjoy!","ARANOZN1187B9B373E",,"Los Angeles CA",,"Descendents",0.0,140.66893,6,0.006,89.495,4,0.614,"Orgofart",1986
173,"SORAJXA12A58A7A4C9",71267,"A Nite On The Strip - Live","ARHONG11187FB3B120",29.78772,"katy",-95.82333,"L.A. Guns",0.0,201.09016,5,0.608,102.259,3,1.0,"Bitch Is Back",1988
174,"SODJUNF12A8C13337F",282150,"Boo-Tay","ARRA2F91187B9B4061",,"",,"Bare Jr.",0.0,254.79791,10,0.647,107.529,3,1.0,"Naked Albino",1998
175,"SOVDDWO12A6D4F9A78",46723,"The Best Of Shelley Fabares [Digital Version]","ARSGZ3J1187FB3E610",34.01156,"Santa Monica CA",-118.49229,"Shelley Fabares",0.0,143.0722,0,0.675,99.408,4,1.0,"Johnny Loves Me (LP Version)",0
176,"SOFGQAP12AB0185946",575880,"In London_ In Love","ARMQ32V1187B9999F3",52.88356,"England",-1.97406,"Norrie Paramor",0.0,163.49995,9,0.753,79.731,4,0.897,"Dearly Beloved",0
177,"SORGLCR12AB0184B69",539974,"Of My Times","AR8EDG51187FB41A08",,"",,"Gary Hobbs",0.0,289.64526,0,0.403,188.502,1,0.0,"The Look Of Love",0
178,"SOLBIIE12AB0184DFC",558289,"Venus Envy","AR1GYND1187B9A9CD3",38.43773,"Santa Rosa California",-122.71242,"Diesel Boy",0.0,124.15955,11,0.724,133.729,1,0.046,"Cooler Than You",1998
179,"SORHOEV12A81C20F71",275722,"Freddy's Favorites: The Best of A Nightmare On Elm Street","AR1PCLK1187FB5BBFF",40.14323,"New Jersey",-74.72671,"Angelo Badalamenti",0.0,167.3922,4,0.694,139.136,4,0.63,"Taryns Deepest Fear",0
180,"SOFPYXC12A58A7A4B9",179267,"Bitter Suites to Succubi","ARF0W6Z1187B9AC325",,"",,"Cradle Of Filth",0.0,321.35791,2,0.341,193.693,4,0.617,"Summer Dying Fast",1994
181,"SOFQGCQ12AB0183609",517634,"Manila Nights","ARWGIOC1187FB4CBEF",37.16793,"United States",-95.84502,"Jim Chappell",0.0,263.94077,0,0.693,76.693,4,0.524,"Still",0
182,"SOEBDBO12AC4688712",686750,"Snapshot","ARZHLNX1187FB4B8E7",40.71455,"NY - New York City",-74.00712,"Ladybug",0.0,341.36771,10,0.432,126.95,4,0.575,"Snapshot",0
183,"SONIQSB12AB0189829",766687,"End Of The Road - Single","ARC25S11187B993923",,"",,"Bandido",0.0,333.13914,6,0.598,144.812,1,0.091,"End Of The Road (Head Hornys Remix)",0
184,"SOYNEII12AB0181DB6",545429,"7 Miles","ARKE8PP1187B997DD4",,"",,"Brixx",0.0,349.12608,11,0.7,138.003,4,0.0,"7 Miles",0
185,"SOKIGWD12A6701DE9D",15567,"Things Falling Apart","ARK9TRQ1187B99C095",41.50471,"Cleveland OH",-81.69074,"Nine Inch Nails",0.0,168.56771,7,0.576,130.284,4,0.706,"The Frail",1999
186,"SOHXKAN12AC46872F1",789959,"Os soños que volven","ARGTUWC1187B9904A0",,"",,"Susana Seivane",0.0,350.71955,10,0.881,152.013,4,1.0,"Para Milladoiro",2010
187,"SOQZHMH12A8C13A393",259476,"Leland Martin","ARFS01P1187B9A395A",42.17963,"Blandford MA",-72.92483,"Leland Martin",0.0,175.62077,4,0.852,159.968,4,0.415,"Stone Cold Fingers (Bonus Track)",0
188,"SOLEYPL12A6D4F83CE",534031,"For Screening Purposes Only","ARGWIHH1187B9A79B0",,"",,"Test Icicles",0.0,190.24934,4,0.441,75.031,4,1.0,"Snowball",2005
189,"SOZFCNC12A6D4F76F3",23134,"Endless","AR5MK521187B98E0B8",51.50632,"London England",-0.12714,"Heaven 17",0.0,255.16363,7,0.473,150.837,4,0.466,"(We Don't Need This) Fascist Groove Thang",1981
190,"SOPUQFS12A8C13DE1E",220650,"That Which Does Not Kill You...Can Only Make You Stronger : Three Way Split","ARU22AM1187B9961EA",,"",,"React",0.0,120.2673,10,0.634,143.231,1,0.0,"Drunk Alone",0
191,"SOPNRDT12AB018A2D8",515188,"Break The Night","ARTB56G11C8A41569D",,"",,"Sven Tasnadi",0.0,557.26975,11,0.259,123.993,4,0.302,"Charisma",0
192,"SOGTLVU12A8AE47D5D",237520,"Texas Songster","AR93RTI1187B98ECFB",30.38815,"Navasota TX",-96.0878,"Mance Lipscomb",0.0,187.53261,11,0.681,97.981,1,0.0,"Going Down Slow",2000
193,"SOXNMDZ12A6D4FA20D",64434,"The Scott Wesley Brown Collection: A Library of 35 Favorite Songs","AR9AN471187B99E0DA",33.74831,"Atlanta Georgia USA",-84.39111,"Scott Wesley Brown",0.0,295.60118,2,0.783,137.288,4,0.471,"All Rise",0
194,"SOGOJBW12AB018513B",512027,"Seu Olhar Não Mente","ARAR4YH1187B98BF2A",,"",,"Flávio José",0.0,252.02893,3,0.372,168.323,4,0.484,"Jogo Limpo",0
195,"SONNOCP12A8C145220",737947,"Never Be Scared / Don't Be A Hero","AR567PN1187FB4B4F2",,"",,"Moss",0.0,329.35138,2,0.144,111.079,4,0.599,"Silent Hill",2009
196,"SOUDHTP12AB0183403",495799,"S'Wonderful Movie'n Bossa","ARYKF861187B99C74B",,"",,"Pery Ribeiro",0.0,180.00934,0,0.097,133.009,4,0.682,"Our Love Is Here To Stay",0
197,"SOWDEPU12A8C137B14",245279,"Time and Space","AR4K59J1187FB3759B",44.11559,"Oregon",-120.51484,"Soular",0.0,244.45342,6,0.516,146.577,5,1.0,"Everything Changes",0
198,"SOJBYGW12A8C13A497",264857,"Death ... Is just the beginning Vol.4","ARLSF8H1187B9A76B0",,"Oslo Norway",,"Dimmu Borgir",0.0,282.53995,6,0.34,140.458,3,0.595,"Master Of Disharmony",1996
199,"SOQDTQP12A6D4F793F",23178,"Live In Tokyo","ARDG9Z71187B997023",51.50632,"London England",-0.12714,"Public Image Ltd",0.0,388.28363,0,0.551,132.506,4,0.195,"(This Is Not A) Love Song (Live)",1983
200,"SOJHKYL12A6D4FA0AC",52141,"Dark Days In Paradise","AR56P361187B9AC4DB",54.5958,"Belfast Northern Ireland",-5.93494,"Gary Moore",0.0,345.93914,2,0.04,153.862,4,0.404,"What Are We Here For",1997
201,"SOJVWBA12AB018C326",755756,"Une petite pause","ARDDHGI126E2B3AA76",,"",,"Pascal Sangla",0.0,243.1473,9,0.847,93.238,4,0.521,"Une petite pause",2010
202,"SONRSQW12A6D4F6D1C",53826,"The B52's","ARVML631187B99E90D",,"Athens GA",,"The B-52's",0.0,261.74649,0,0.427,124.086,4,0.366,"Wig",1986
203,"SONTBYD12A58A77A29",215830,"Moments","ARBKMHZ11F4C843491",,"",,"Dakis",0.0,172.25098,2,0.558,66.765,1,0.805,"Perasmena Mesanihta",0
204,"SOMKMPB12A8C1447D0",754188,"Punk International","ARD3LXU1187B9ABFC5",,"",,"Sex Pistols",0.0,216.60689,9,0.558,145.518,4,0.675,"God Save the Queen (Live)",1988
205,"SOSGQPS12A8AE48538",279702,"Forever","ARXOTQH1187FB57084",,"Fairfax California",,"Chris Brown",0.0,363.59791,1,0.638,139.998,4,0.548,"Forever",0
206,"SOKENJQ12AB017EC8C",409251,"Breaks_ Beats & Blondes","ARMG6K31187FB55677",,"",,"Deekline & Wizard",0.0,271.77751,0,0.674,90.648,3,1.0,"Sun Is Shining",2004
207,"SOBNTXB12A8C1428BA",646806,"Reiki - Spiritual Fitness_ Relaxation and Chakra Meditation","ARFUSID1241B9C9462",44.41033,"Genova",8.93889,"Daniela Dessì",0.0,330.65751,2,0.706,140.334,4,0.103,"New Age",0
208,"SOIKIJC12AC3DFB3D2",603055,"Peace At Last - EP","ARC6UC81187B989062",40.71455,"NY - New York City",-74.00712,"Hem",0.0,133.27628,5,0.783,89.86,1,0.368,"Have Yourself A Merry Little Christmas",2005
209,"SOFJNQR12A6D4FAE92",435050,"Alright_ Still (Deluxe)","ARKZJ301187FB521B2",,"LDN",,"Lily Allen",0.0,264.69832,9,0.594,156.097,4,1.0,"U Killed It",2006
210,"SOGDFIT12AB018528B",340310,"Light Flight - The Anthology","ARVKAWO11F50C47C9A",,"",,"Pentangle",0.0,228.51873,5,0.579,179.501,1,0.0,"Rain And Snow",0
211,"SOOIZTH12AB018C12E",752185,"This DJ","ARHXBJI1241B9C8B7F",,"",,"DJ Dips",0.0,240.3522,1,0.611,86.689,3,0.859,"Gerra De De",0
212,"SOQPJUL12AB0189379",667517,"Zlatni hitovi '90 1","ARTFLEU1269FCD1FE3",,"",,"Ana Bekuta",0.0,145.57995,0,0.757,160.261,5,0.182,"Kako mi je pitas sad",0
213,"SOMBQEO12A8C135018",150501,"Miles To Miles","AR0LVFQ1187B9A84E0",40.71455,"NY - New York City",-74.00712,"Jason Miles",0.0,235.80689,10,0.391,101.03,4,0.58,"Voices On The Corner",0
214,"SOCQWKZ12A8C13CE4C",105115,"RoadKillOvercoat","ARU9KWP1187B98B2A7",,"",,"Busdriver",0.0,192.1824,6,0.211,155.038,4,0.41,"(Bloody Paw On The) Kill Floor",2007
215,"SONETAN12A58A7ACEB",142192,"Addressing The Nation With The Blues","ARZ05QG1187FB3843E",31.55379,"Monticello MS",-90.10785,"Byther Smith",0.0,418.87302,1,0.826,117.168,3,1.0,"I Wish My Mother Was Here",1989
216,"SOKEXTF12A8C13AE7E",296995,"Lagrimas Negras","ARTEGHH1187FB435C8",,"",,"Bebo & Cigala",0.0,198.26893,2,0.414,132.967,1,0.405,"Inolvidable",2003
217,"SOUJISW12CF4E09416",146503,"Surprise","ARASSX21187FB528B7",52.8029,"Stafford England",-2.10633,"Bizarre Inc",0.0,420.10077,11,1.0,139.91,4,1.0,"Miracle",1996
218,"SOJKDKH12A58A761A2",223472,"Apogee","ARRH2S81187B98C8AA",43.07295,"Madison Wisconsin",-89.38669,"Bongzilla",0.0,397.26975,9,0.535,95.882,4,0.0,"Witch Weed (Live)",1999
219,"SOTWWBZ12AB01845E0",457879,"Bone To Pick","ARSF4161187B9B449F",,"",,"The Gone Jackals",0.0,229.79873,4,0.685,135.175,3,0.639,"Not Buried Deep Enough",1995
220,"SOKZTUH12AB018B938",816840,"Strictly Trucking","AR87OXB1187FB39E0B",,"",,"The Willis Brothers",0.0,150.64771,7,0.804,121.983,3,0.852,"Give Me 40 Acres (To Turn This Rig Around)",0
221,"SOQDTZG12A8C1442E3",319844,"Music Of The Brazilian Masters","ARCLCFS1187B9AE476",-23.56287,"Sao Paulo Brazil",-46.65466,"Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd",0.0,286.14485,9,0.206,169.775,3,0.1,"Ernesto Nazareth",0
222,"SOIFOLA12AB017CDA1",333103,"To Live Alone","ARWAPYC1187FB3FCAF",,"",,"S.U.P",0.0,384.70485,11,0.582,137.862,4,0.0,"The Cube (Live)",2001
223,"SOKHVZO12AB0184C4D",775316,"PeeBoy EP","ARILV5E1187B9959C8",,"",,"Boogie Pimps",0.0,415.03302,1,0.46,83.326,3,1.0,"Get Back Down",0
224,"SOMISOP12AC468D9D5",599989,"The Way West","ARHSAFX1187B98E89A",31.1689,"Texas",-100.07715,"Brian Keane",0.0,133.53751,4,0.0,117.667,3,0.255,"Battle Of The Rosebud / Cries",0
225,"SOOZKNQ12A6D4F6FD4",80339,"Suburban","ARGR9FY1187FB4D0E7",,"Poza Rica MX",,"Aberdeen",0.0,266.70975,9,0.731,90.908,3,1.0,"Beyond the Light",0
226,"SOGOQGE12AB0182907",624887,"Hitzone 49","ARVG4OK1187B9B6BD3",,"",,"The Killers",0.0,284.3424,4,0.49,151.953,4,0.198,"Spaceman",2008
227,"SOWTIDJ12AB018808C",726003,"Il meglio di Gloriana","ARGCY1Y1187B9A4FA5",36.16778,"Nashville TN.",-86.77836,"Gloriana",0.0,179.06893,0,0.437,161.054,4,0.67,"Pulecenella 'e mò",0
228,"SONIHLC12AB0187B0C",811387,"Za Solntsem Vsled","ARYFROT1187B9B78C2",,"",,"Butterfly Temple",0.0,100.5971,8,0.246,159.895,5,0.298,"Iskorosten' (instr.)",0
229,"SOLBHCO12AB018769A",460988,"Time Will Tell","ARIN12F1187FB3E92C",30.24216,"PEARLINGTON Mississippi",-89.60586,"Grant Geissman",0.0,320.60036,9,0.802,128.219,4,0.859,"Big Stax/High Volts (Album Version)",0
230,"SOVZVPT12AB018A59E",590998,"4 Day Tornado","ARMZ4PD1187B9ACBCD",,"",,"20/20",0.0,302.36689,6,1.0,101.229,4,0.634,"It Goes On",0
231,"SOZWDHS12AB0188A33",509285,"Ao Vivo","AR0CWSC1187B9AFE3F",,"",,"José Augusto",0.0,284.70812,0,0.106,98.859,4,0.326,"Pecado De Amor",0
232,"SOFSKON12A8C13B3B5",2016,"The Altogether","ARD5K161187B9AC784",51.27562,"Sevenoaks United Kingdom",0.17898,"Orbital",0.0,327.8624,0,0.509,125.975,4,0.794,"Illuminate",2001
233,"SOBOCAG12A6BD55D56",74586,"Strength & Loyalty","ARUZRFN1187B98AC05",,"Cleveland OH",,"Bone Thugs-N-Harmony / Akon",0.0,286.30159,1,0.529,154.09,4,0.625,"Never Forget Me",2007
234,"SONCYFS12A8C14261E",312976,"Kivenkantaja","ARSTH0R1187B98951E",,"",,"Moonsorrow",0.0,356.49261,9,0.764,124.237,4,0.0,"Ukkosenjumalan poika",2001
235,"SOTNBNN12A6D4F6CC7",160605,"Straight Outta Compton","ARSL5SP1187B9A7AE0",34.05349,"Compton California USA.",-118.24532,"N.W.A.",0.0,168.75057,9,0.445,97.099,4,1.0,"A B***** Is A B***** (Edited)",1989
236,"SOXZLDX12A58A7CE52",282493,"Live at the Grand Olympic Auditorium","ARCE0H01187B9AF741",,"Los Angeles CA",,"Rage Against The Machine",0.0,201.56036,9,0.539,140.63,1,0.0,"Kick Out The Jams",2000
237,"SOEESQT12A8C13C7D5",161810,"Take One More Chance With Me","ARW4AGO1187FB4F107",33.45081,"Indianola MS",-90.645,"Jazz Gillum",0.0,185.67791,0,0.04,101.41,1,0.0,"Me And My Buddy",0
238,"SOSKUNI12AB0187F12",559004,"Revolutions Per Minute","ARZWK2R1187B98F09F",,"Chicago",,"Rise Against",0.0,218.8273,4,0.355,186.254,4,0.526,"Amber Changing",2003
239,"SOSLFMU12AB018FFEA",681616,"Psycho Drama","ARDOOH01187B991055",,"",,"Ultraviolence",0.0,303.04608,1,0.745,210.47,4,0.418,"Murder Academy",1995
240,"SOOKISK12AB0180667",405643,"Issues","ARMBTFC1187FB56343",,"Bakersfield CA",,"Korn",0.0,224.522,7,0.435,94.057,4,1.0,"Hey Daddy",1999
241,"SOVGBEK12A8C134E04",152247,"Britten: Orchestral Works","ARBH0MS1187FB36311",,"",,"Sir Neville Marriner",0.0,315.27138,4,0.517,100.349,1,0.0,"4 Sea Interludes Op. 33a: Storm",0
242,"SORJOMF12AB0186F78",644965,"I Need You Now","ARTXEZN1187B9B8190",62.19845,"Sweden",17.55142,"Agnes",0.0,275.06893,7,0.727,124.009,4,0.944,"I Need You Now",0
243,"SOVTGXQ12A6D4FB9CA",64098,"Aliens - The Deluxe Edition","ARBM57Q1187B9AF97C",34.05349,"Los Angeles CA",-118.24532,"James Horner",0.0,191.81669,9,0.137,90.084,1,0.342,"Atmosphere Station",1986
244,"SOLKTEK12AB018BE1A",570488,"Mind Control","ARED2DG1187FB3CB4D",,"",,"Tantric",0.0,177.24036,2,0.796,106.698,1,0.792,"Walk Away",2009
245,"SODYZIU12A8C13FBD9",223563,"Call of the Mastodon","ARMQHX71187B9890D3",,"Atlanta GA",,"Mastodon",0.0,233.58649,2,0.604,89.78,4,0.0,"Shadows That Move",2001
246,"SOJRCDU12AB0189D27",466577,"One World One People","ARNIFX51187FB418EA",,"",,"Xcultures",0.0,38.3473,9,0.054,107.177,7,0.545,"Smile",2000
247,"SOBMHTY12AC9097B7C",785416,"Live From Dublin","AREW1KO1187B98E42E",,"",,"The Irish Tenors",0.0,100.85832,10,0.045,152.258,4,0.487,"Mountains Of Mourne",0
248,"SOZWHVZ12A6D4F90E7",53563,"Window In The Skies","ARUJ5A41187FB3F5F1",,"Dublin Ireland",,"U2",0.0,485.19791,3,0.878,134.083,4,0.662,"Kite Live from Sydney",2007
249,"SOQAHUW12AB0181F04",508052,"Nuestra Tradición","ARE2BVT1187B9AC9A2",,"",,"Little Joe",0.0,239.01995,5,0.606,106.398,3,1.0,"Loco (Crazy)",0
250,"SOVHRBI12A81C22E02",282711,"Untitled","ARMBTFC1187FB56343",,"Bakersfield CA",,"Korn",0.0,288.49587,10,0.439,160.022,3,0.719,"Ever Be",2007
251,"SOHULHF12AB017F6CF",443790,"Bahamian Songs","AR97EHA1187B98AD5F",30.33138,"Jacksonville FL",-81.6558,"Blind Blake & The Royal Victoria Hotel Calypsos",0.0,151.53587,7,0.497,101.492,4,1.0,"Oh Look Misery",0
252,"SOFWWGY12AB0185BC5",708314,"A Jerome Kern Songbook","ARFTMGO1187B9A777A",43.64856,"Toronto Ontario Canada",-79.38533,"Percy Faith",0.0,160.28689,0,0.837,86.141,4,0.77,"Yesterdays",0
253,"SOEETVW12A6D4F93B8",27997,"Extreme","AR5J8XN1187B9B712E",,"",,"Extreme",0.0,181.55057,1,0.306,120.097,4,0.194,"Teacher's Pet",0
254,"SOJTIKK12A8C13B15E",263915,"L'enquête corse - bof","AR4B3RX1187B9A868A",,"",,"Alexandre Desplat",0.0,70.26893,7,0.417,128.173,4,0.189,"Palmer enquête",2004
255,"SOQBQWN12AB0186782",585535,"Tales From The Sick","ARE1N571187B98A47D",51.50632,"London",-0.12714,"Prozak",0.0,173.24363,8,0.364,88.835,4,0.854,"Go To Hell",0
